category,subcategory,activity_amount,activity_unit,true_emission_factor,calculated_carbon_kg,noisy_carbon_kg,data_source,uncertainty
Food,eggs,9.827308642633154,dozen,4.2,41.27469629905925,42.597437195239614,Poore_Nemecek_2018,3.204725933284485
Food,eggs,5.384848923401924,dozen,4.2,22.61636547828808,20.47440258362765,Poore_Nemecek_2018,9.47085373517126
Food,eggs,9.853490311389955,dozen,4.2,41.38465930783781,45.17634007235363,Poore_Nemecek_2018,9.162044167892233
Food,eggs,7.100725604817211,dozen,4.2,29.823047540232288,26.857313780821894,Poore_Nemecek_2018,9.944435609437702
Food,eggs,6.089240641714968,dozen,4.2,25.574810695202864,23.766378783800977,Poore_Nemecek_2018,7.071144857940624
Food,eggs,1.787759657595748,dozen,4.2,7.508590561902142,7.4986140534341486,Poore_Nemecek_2018,0.13286792488876492
Food,eggs,3.0077112218901534,dozen,4.2,12.632387131938644,13.893140763061696,Poore_Nemecek_2018,9.980327692265465
Food,eggs,9.897303530436803,dozen,4.2,41.56867482783457,39.717316159611705,Poore_Nemecek_2018,4.45373511638429
Food,eggs,1.9272892369830092,dozen,4.2,8.094614795328638,7.422964104475657,Poore_Nemecek_2018,8.297500348510566
Food,eggs,7.517888483335192,dozen,4.2,31.57513163000781,31.61274611446192,Poore_Nemecek_2018,0.11912692841591455
Food,eggs,2.734506481116027,dozen,4.2,11.484927220687315,10.891656037840479,Poore_Nemecek_2018,5.16565034716286
Food,eggs,4.9895008988300935,dozen,4.2,20.955903775086394,21.053449531510903,Poore_Nemecek_2018,0.4654810285036579
Food,eggs,4.505625230923742,dozen,4.2,18.923625969879716,20.574724683151253,Poore_Nemecek_2018,8.725065248592164
Food,eggs,4.428192967900717,dozen,4.2,18.59841046518301,17.573572538885823,Poore_Nemecek_2018,5.510352232604646
Food,eggs,3.7088833544325075,dozen,4.2,15.577310088616532,16.071720336978686,Poore_Nemecek_2018,3.1739128613961123
Food,eggs,9.009702646557717,dozen,4.2,37.84075111554241,40.28158983026036,Poore_Nemecek_2018,6.450291399515634
Food,eggs,6.678564616048869,dozen,4.2,28.049971387405254,26.724196283109148,Poore_Nemecek_2018,4.726475781331434
Food,eggs,5.506293455787008,dozen,4.2,23.12643251430543,21.292188552552094,Poore_Nemecek_2018,7.931374459154996
Food,eggs,5.834360883618081,dozen,4.2,24.504315711195943,23.356337979794546,Poore_Nemecek_2018,4.684798159358068
Food,eggs,8.237320561539732,dozen,4.2,34.59674635846688,34.74014454713558,Poore_Nemecek_2018,0.41448460841637497
Food,eggs,9.90902315065272,dozen,4.2,41.61789723274143,42.00932554803379,Poore_Nemecek_2018,0.9405288140901633
Food,eggs,8.176192706598158,dozen,4.2,34.34000936771226,31.703364568046524,Poore_Nemecek_2018,7.67805498080268
Food,eggs,5.8390577237490815,dozen,4.2,24.524042439746143,24.068542868701364,Poore_Nemecek_2018,1.857359251289463
Food,eggs,8.704910848779221,dozen,4.2,36.56062556487273,33.31071412002859,Poore_Nemecek_2018,8.889102400826086
Food,eggs,5.863788281907585,dozen,4.2,24.627910784011856,23.973165180249453,Poore_Nemecek_2018,2.658551143475218
Food,eggs,1.5239792739909195,dozen,4.2,6.4007129507618625,6.501288724981848,Poore_Nemecek_2018,1.5713214292481867
Food,eggs,3.701944783794156,dozen,4.2,15.548168091935455,16.318334390139295,Poore_Nemecek_2018,4.953421481231032
Food,eggs,2.2268400536007595,dozen,4.2,9.35272822512319,8.592379705478953,Poore_Nemecek_2018,8.129697574252164
Food,eggs,9.568172689989519,dozen,4.2,40.18632529795598,39.64828163027516,Poore_Nemecek_2018,1.3388725236546852
Food,eggs,1.198594841158811,dozen,4.2,5.034098332867006,4.806937874888913,Poore_Nemecek_2018,4.512435851619955
Food,eggs,1.0942601714534195,dozen,4.2,4.595892720104362,4.215624747223742,Poore_Nemecek_2018,8.274082883117982
Food,eggs,8.947871406186707,dozen,4.2,37.58105990598417,37.65939623505242,Poore_Nemecek_2018,0.2084463005147345
Food,eggs,9.691121033317538,dozen,4.2,40.70270833993366,40.99102340565123,Poore_Nemecek_2018,0.7083436888515389
Food,eggs,2.35030028361376,dozen,4.2,9.871261191177792,9.110499905218127,Poore_Nemecek_2018,7.706829666705383
Food,eggs,8.98932985061867,dozen,4.2,37.75518537259842,36.71007945620674,Poore_Nemecek_2018,2.768112263461917
Food,eggs,2.2886088005348153,dozen,4.2,9.612156962246225,8.73602256733546,Poore_Nemecek_2018,9.114857345255253
Food,eggs,4.356302809661012,dozen,4.2,18.296471800576253,17.58306314591028,Poore_Nemecek_2018,3.899159698338689
Food,eggs,8.884206302195453,dozen,4.2,37.313666469220905,35.16906045938802,Poore_Nemecek_2018,5.74750811904779
Food,eggs,5.347364026056283,dozen,4.2,22.45892890943639,20.452921962338095,Poore_Nemecek_2018,8.931890542008206
Food,eggs,2.4699542516139026,dozen,4.2,10.373807856778392,9.439685375727619,Poore_Nemecek_2018,9.004624858560534
Food,eggs,1.0381983000455592,dozen,4.2,4.360432860191349,4.273658869513326,Poore_Nemecek_2018,1.9900315739344827
Food,eggs,8.664966957128087,dozen,4.2,36.39286121993796,34.52622813306036,Poore_Nemecek_2018,5.129118800516196
Food,eggs,4.069859723786277,dozen,4.2,17.093410839902365,17.687600251134974,Poore_Nemecek_2018,3.4761313397180524
Food,eggs,6.668335657799972,dozen,4.2,28.007009762759882,27.11659017940193,Poore_Nemecek_2018,3.179274013543277
Food,eggs,4.035221850405129,dozen,4.2,16.947931771701544,15.3901341703065,Poore_Nemecek_2018,9.191667882426485
Food,eggs,5.390253677587129,dozen,4.2,22.639065445865942,22.97629803390256,Poore_Nemecek_2018,1.4896047226110125
Food,eggs,7.25803348341643,dozen,4.2,30.483740630349008,31.95862050113212,Poore_Nemecek_2018,4.838250950458329
Food,eggs,2.1287952604575744,dozen,4.2,8.940940093921812,8.085510421064217,Poore_Nemecek_2018,9.567558487939413
Food,eggs,3.8304422088113856,dozen,4.2,16.08785727700782,17.245637787430784,Poore_Nemecek_2018,7.196611024624273
Food,eggs,3.2430203158369157,dozen,4.2,13.620685326515046,13.21870462904077,Poore_Nemecek_2018,2.95125162822571
Food,eggs,8.614066487932075,dozen,4.2,36.17907924931472,34.73741485450667,Poore_Nemecek_2018,3.9848012296646758
Food,eggs,8.568156307692455,dozen,4.2,35.986256492308314,32.49283757741935,Poore_Nemecek_2018,9.707647461568126
Food,eggs,8.026315696862486,dozen,4.2,33.71052592682244,31.146851351765918,Poore_Nemecek_2018,7.604967601578371
Food,eggs,1.1266675787065248,dozen,4.2,4.732003830567404,4.741860977450699,Poore_Nemecek_2018,0.20830809179867338
Food,eggs,4.948441365396941,dozen,4.2,20.78345373466715,21.47438269721702,Poore_Nemecek_2018,3.3244184117358104
Food,eggs,9.063200581715376,dozen,4.2,38.06544244320458,41.78635764728962,Poore_Nemecek_2018,9.7750478262188
Food,eggs,6.552963346506037,dozen,4.2,27.522446055325357,29.03403027303013,Poore_Nemecek_2018,5.4921870485864535
Food,eggs,3.1599949168754877,dozen,4.2,13.271978650877049,14.317408058994756,Poore_Nemecek_2018,7.876967222582311
Food,eggs,1.9334334310127739,dozen,4.2,8.12042041025365,7.593154764026028,Poore_Nemecek_2018,6.493083111335521
Food,eggs,2.7583958161305677,dozen,4.2,11.585262427748384,12.633766538999632,Poore_Nemecek_2018,9.050326807789249
Food,eggs,8.834198302119528,dozen,4.2,37.10363286890202,38.24205353168646,Poore_Nemecek_2018,3.068218863653631
Food,eggs,8.47987077943477,dozen,4.2,35.615457273626035,36.14569734499253,Poore_Nemecek_2018,1.4887919795407085
Food,eggs,7.407340548074946,dozen,4.2,31.110830301914774,28.54054933178807,Poore_Nemecek_2018,8.261691974092091
Food,eggs,6.581643168559144,dozen,4.2,27.642901307948406,26.02654706046851,Poore_Nemecek_2018,5.847267005273187
Food,eggs,1.1168404037811626,dozen,4.2,4.690729695880883,4.235923254958248,Poore_Nemecek_2018,9.695856943579985
Food,eggs,5.159700442608293,dozen,4.2,21.67074185895483,21.655781174593,Poore_Nemecek_2018,0.06903632768644433
Food,eggs,3.450538400000406,dozen,4.2,14.492261280001706,13.771352259958313,Poore_Nemecek_2018,4.9744412284244195
Food,rice,4.506401540029004,kg,2.7,12.167284158078312,12.327640331468906,Poore_Nemecek_2018,1.3179290571933266
Food,rice,2.2273838652832696,kg,2.7,6.013936436264828,5.868769957785446,Poore_Nemecek_2018,2.4138345993151686
Food,rice,1.8168581337321141,kg,2.7,4.905516961076708,4.925307543899329,Poore_Nemecek_2018,0.4034352134474525
Food,rice,1.4412374082535049,kg,2.7,3.8913410022844634,3.585082736199364,Poore_Nemecek_2018,7.870250021915489
Food,rice,1.7081120520549864,kg,2.7,4.6119025405484635,4.462646600857226,Poore_Nemecek_2018,3.2363203337225728
Food,rice,3.091570422125366,kg,2.7,8.347240139738489,7.699874268708879,Poore_Nemecek_2018,7.755448030633648
Food,rice,1.575389318471053,kg,2.7,4.253551159871844,3.954501118386017,Poore_Nemecek_2018,7.030597029302846
Food,rice,4.653053273674035,kg,2.7,12.563243838919897,13.545723969149236,Poore_Nemecek_2018,7.820274308341421
Food,rice,3.766418979127031,kg,2.7,10.169331243642985,9.808912212169258,Poore_Nemecek_2018,3.5441763360695995
Food,rice,3.013485161453934,kg,2.7,8.136409935925622,8.043749830468576,Poore_Nemecek_2018,1.1388328044769893
Food,rice,3.7386382349251064,kg,2.7,10.094323234297788,10.253093699014164,Poore_Nemecek_2018,1.572868839556444
Food,rice,3.05386620970011,kg,2.7,8.245438766190297,9.0314845374765,Poore_Nemecek_2018,9.533098159788837
Food,rice,1.2675170451247366,kg,2.7,3.422296021836789,3.184243784723718,Poore_Nemecek_2018,6.955921860473819
Food,rice,1.465929684075558,kg,2.7,3.958010147004007,4.2656435619473845,Poore_Nemecek_2018,7.772426131252817
Food,rice,1.691770599860532,kg,2.7,4.567780619623436,4.667545115747197,Poore_Nemecek_2018,2.1840912344863366
Food,rice,2.4218792051205615,kg,2.7,6.539073853825516,7.173950566980035,Poore_Nemecek_2018,9.708969914494856
Food,rice,2.3033178043586937,kg,2.7,6.218958071768474,6.356397539877904,Poore_Nemecek_2018,2.2100079550841314
Food,rice,3.2003096852927397,kg,2.7,8.640836150290397,8.696553175040524,Poore_Nemecek_2018,0.6448105690356637
Food,rice,4.660279674888215,kg,2.7,12.582755122198181,12.239763757955993,Poore_Nemecek_2018,2.725884441930299
Food,rice,0.9261061887495076,kg,2.7,2.5004867096236705,2.7478788197492596,Poore_Nemecek_2018,9.893758250081733
Food,rice,4.729367639596451,kg,2.7,12.769292626910419,13.744512817688513,Poore_Nemecek_2018,7.637229557437532
Food,rice,0.9598835166889628,kg,2.7,2.5916854950601995,2.4746390044042155,Poore_Nemecek_2018,4.516230494752423
Food,rice,3.9471947451802425,kg,2.7,10.657425811986656,10.59456753791958,Poore_Nemecek_2018,0.5898072872004133
Food,rice,4.500929168040247,kg,2.7,12.152508753708668,11.031223186667885,Poore_Nemecek_2018,9.226782632010792
Food,rice,3.591865431957154,kg,2.7,9.698036666284317,9.275338769512858,Poore_Nemecek_2018,4.35859247924879
Food,rice,1.4027679854621768,kg,2.7,3.7874735607478778,3.59141539189984,Poore_Nemecek_2018,5.176489438234489
Food,rice,2.7630826241124016,kg,2.7,7.460323085103485,7.732862386019072,Poore_Nemecek_2018,3.6531836196180807
Food,rice,1.0483810852727546,kg,2.7,2.8306289302364376,2.6329221544032455,Poore_Nemecek_2018,6.984552928195995
Food,rice,1.800473783042729,kg,2.7,4.861279214215369,5.033365495528207,Poore_Nemecek_2018,3.539938228802469
Food,rice,0.8323874168079346,kg,2.7,2.2474460253814237,2.1918029164924144,Poore_Nemecek_2018,2.4758373843289885
Food,rice,0.5134081920203749,kg,2.7,1.3862021184550124,1.4162623036404596,Poore_Nemecek_2018,2.1685282965048898
Food,rice,1.877090818720102,kg,2.7,5.068145210544276,4.602806040388,Poore_Nemecek_2018,9.181646358279904
Food,rice,4.09934247497282,kg,2.7,11.068224682426616,11.54402547894806,Poore_Nemecek_2018,4.298799583251038
Food,rice,4.295044219950363,kg,2.7,11.59661939386598,10.78806877844874,Poore_Nemecek_2018,6.972295873096629
Food,rice,0.663933063181814,kg,2.7,1.7926192705908979,1.8043911719124803,Poore_Nemecek_2018,0.6566872014994074
Food,rice,2.5514565937083087,kg,2.7,6.888932803012434,7.027949200376055,Poore_Nemecek_2018,2.01796709793469
Food,rice,1.43797850563009,kg,2.7,3.882541965201243,4.196854128049477,Poore_Nemecek_2018,8.095525191108708
Food,rice,1.4954210530780496,kg,2.7,4.037636843310734,4.357256663816073,Poore_Nemecek_2018,7.916012086001785
Food,rice,0.6031577187215192,kg,2.7,1.628525840548102,1.6331643181919493,Poore_Nemecek_2018,0.284826775747454
Food,rice,4.221276234381191,kg,2.7,11.397445832829218,11.432956367461838,Poore_Nemecek_2018,0.3115657240531457
Food,rice,2.1581615026149437,kg,2.7,5.827036057060348,5.452094735632102,Poore_Nemecek_2018,6.434511778487238
Food,rice,1.8552534896523083,kg,2.7,5.0091844220612325,5.273646710438844,Poore_Nemecek_2018,5.279547848405785
Food,rice,1.1712119526258802,kg,2.7,3.1622722720898766,3.350346350912785,Poore_Nemecek_2018,5.947434712780581
Food,rice,2.4714020973964628,kg,2.7,6.67278566297045,6.6812519717526735,Poore_Nemecek_2018,0.12687817666923765
Food,rice,4.433570219006073,kg,2.7,11.970639591316399,12.819797169866735,Poore_Nemecek_2018,7.093669240249471
Food,rice,3.9964360536661143,kg,2.7,10.79037734489851,11.029525676143587,Poore_Nemecek_2018,2.2163111038757384
Food,rice,1.8271562572833469,kg,2.7,4.933321894665037,4.9656257354599145,Poore_Nemecek_2018,0.6548091019524135
Food,rice,3.805119880263896,kg,2.7,10.273823676712519,10.000463890261358,Poore_Nemecek_2018,2.660740490133003
Food,rice,3.332435335418001,kg,2.7,8.997575405628604,8.977974790943975,Poore_Nemecek_2018,0.21784329445427597
Food,rice,3.816658616763946,kg,2.7,10.304978265262655,10.546028063574568,Poore_Nemecek_2018,2.3391587260739257
Food,rice,1.4842233973050662,kg,2.7,4.007403172723679,4.33026620120444,Poore_Nemecek_2018,8.056664492315683
Food,rice,1.5118949816250353,kg,2.7,4.082116450387596,4.063460150050141,Poore_Nemecek_2018,0.4570251869145736
Food,rice,2.1636768846485754,kg,2.7,5.841927588551154,5.8125730121715815,Poore_Nemecek_2018,0.502481003651953
Food,rice,3.657978376586201,kg,2.7,9.876541616782744,9.452142563350122,Poore_Nemecek_2018,4.297041109121231
Food,rice,3.8574098059762605,kg,2.7,10.415006476135904,10.921902359852531,Poore_Nemecek_2018,4.866976174024346
Food,rice,2.072380771796459,kg,2.7,5.5954280838504395,5.711047065331091,Poore_Nemecek_2018,2.0663116342135126
Food,rice,1.1858102211392418,kg,2.7,3.2016875970759533,2.955675858961977,Poore_Nemecek_2018,7.6838145713733805
Food,rice,0.7505235030905477,kg,2.7,2.026413458344479,2.067702966874269,Poore_Nemecek_2018,2.0375658461882735
Food,rice,3.4691887552464973,kg,2.7,9.366809639165544,9.255467055398153,Poore_Nemecek_2018,1.188692714559208
Food,rice,4.989156224400554,kg,2.7,13.470721805881496,12.895370816229944,Poore_Nemecek_2018,4.271122200744626
Food,rice,3.7942088112257433,kg,2.7,10.244363790309508,9.770926131744776,Poore_Nemecek_2018,4.621445199091553
Food,rice,3.1861248017961303,kg,2.7,8.602536964849552,8.310288898096175,Poore_Nemecek_2018,3.3972311650332787
Food,rice,3.056802822018985,kg,2.7,8.25336761945126,7.473003319927277,Poore_Nemecek_2018,9.455101668861174
Food,rice,3.8630302161744323,kg,2.7,10.430181583670969,11.285023467566207,Poore_Nemecek_2018,8.195848528979985
Food,rice,4.107192355649966,kg,2.7,11.089419360254908,11.975589304411562,Poore_Nemecek_2018,7.991130241974038
Food,rice,4.464137365122635,kg,2.7,12.053170885831117,11.79552472001121,Poore_Nemecek_2018,2.1375799634831174
Food,rice,3.752969252250425,kg,2.7,10.133016981076148,9.50123762733545,Poore_Nemecek_2018,6.234859320975901
Food,rice,4.4482838220614624,kg,2.7,12.01036631956595,12.822048073069794,Poore_Nemecek_2018,6.758176494430007
Food,rice,3.628206594965759,kg,2.7,9.79615780640755,8.820268400294545,Poore_Nemecek_2018,9.961960856476683
Food,rice,4.743911248569859,kg,2.7,12.808560371138618,11.914902490705948,Poore_Nemecek_2018,6.977036095690653
Food,rice,4.161314982940619,kg,2.7,11.235550453939672,10.488049162220824,Poore_Nemecek_2018,6.653001068200816
Food,rice,4.68071269667707,kg,2.7,12.637924281028088,13.623879745872458,Poore_Nemecek_2018,7.801561735296003
Food,rice,4.61703603698023,kg,2.7,12.465997299846622,13.6223754127444,Poore_Nemecek_2018,9.276258329624426
Food,rice,2.649883955786623,kg,2.7,7.154686680623883,6.582056943439965,Poore_Nemecek_2018,8.003561340214908
Food,rice,0.8609404364237206,kg,2.7,2.324539178344046,2.5312050391239143,Poore_Nemecek_2018,8.890616372708028
Food,rice,3.035518629819903,kg,2.7,8.195900300513738,8.154288207287173,Poore_Nemecek_2018,0.5077183921326685
Food,rice,2.729549469258157,kg,2.7,7.3697835669970235,7.333422321793898,Poore_Nemecek_2018,0.4933828093128363
Food,rice,4.292748651941781,kg,2.7,11.590421360242809,11.958113477096925,Poore_Nemecek_2018,3.1723792037049185
Food,rice,1.5879239400714964,kg,2.7,4.287394638193041,4.456924235341185,Poore_Nemecek_2018,3.954140251936169
Food,rice,2.876000636020431,kg,2.7,7.765201717255164,8.418182177381809,Poore_Nemecek_2018,8.409059853212153
Food,rice,1.0205003117631184,kg,2.7,2.75535084176042,2.8638289545355406,Poore_Nemecek_2018,3.9369981902490845
Food,rice,0.9875794893474645,kg,2.7,2.666464621238154,2.4599795332824828,Poore_Nemecek_2018,7.743777521405535
Food,rice,1.112910368856954,kg,2.7,3.004857995913776,3.1073971166321432,Poore_Nemecek_2018,3.4124448096318565
Food,rice,1.5234168486573927,kg,2.7,4.11322549137496,4.226127569801278,Poore_Nemecek_2018,2.7448550696542844
Food,rice,4.636091890174138,kg,2.7,12.517448103470175,11.483440075515647,Poore_Nemecek_2018,8.260533771798684
Food,rice,1.5385671152506555,kg,2.7,4.15413121117677,4.505765477208665,Poore_Nemecek_2018,8.464688478924694
Food,rice,0.5550588739104658,kg,2.7,1.4986589595582578,1.4979269182204553,Poore_Nemecek_2018,0.04884642587518675
Food,rice,2.663217935702958,kg,2.7,7.190688426397988,7.604698898029154,Poore_Nemecek_2018,5.757591583460604
Food,rice,3.7580109214652575,kg,2.7,10.146629487956195,10.217652927342927,Poore_Nemecek_2018,0.6999707584773331
Food,rice,2.2898080116409623,kg,2.7,6.182481631430599,5.764966616506309,Poore_Nemecek_2018,6.753194587780411
Food,rice,1.5801830995507138,kg,2.7,4.266494368786928,4.32486171831156,Poore_Nemecek_2018,1.3680399991065093
Food,rice,3.081901892204302,kg,2.7,8.321135108951616,8.733010160851986,Poore_Nemecek_2018,4.949745996279861
Food,rice,2.1859740836208887,kg,2.7,5.9021300257764,5.7915287003768405,Poore_Nemecek_2018,1.8739222097197115
Food,rice,2.6881342247670084,kg,2.7,7.257962406870923,7.258291048101353,Poore_Nemecek_2018,0.004528009543271777
Food,rice,3.1268117164792506,kg,2.7,8.442391634493978,8.149909350180389,Poore_Nemecek_2018,3.4644481916541667
Food,rice,2.434419760607414,kg,2.7,6.5729333536400185,6.719459020888079,Poore_Nemecek_2018,2.22922794686358
Food,rice,0.9455704231875488,kg,2.7,2.553040142606382,2.3170893236790104,Poore_Nemecek_2018,9.24195491444529
Food,rice,3.6109598338572324,kg,2.7,9.749591551414529,9.599355744965399,Poore_Nemecek_2018,1.5409446196475065
Food,rice,4.260462543755605,kg,2.7,11.503248868140135,11.004590641513204,Poore_Nemecek_2018,4.334933829068372
Food,rice,1.4570574416866922,kg,2.7,3.934055092554069,3.553850919818752,Poore_Nemecek_2018,9.66443437599347
Food,wheat_bread,3.7862770219347412,kg,0.9,3.4076493197412674,3.721681176819861,Poore_Nemecek_2018,9.215498063704434
Food,wheat_bread,3.898772155868036,kg,0.9,3.5088949402812326,3.692376132826384,Poore_Nemecek_2018,5.2290306682834355
Food,wheat_bread,4.8644518465502795,kg,0.9,4.378006661895252,4.093653259253977,Poore_Nemecek_2018,6.495042712387673
Food,wheat_bread,1.3659760292934342,kg,0.9,1.2293784263640908,1.21056219601946,Poore_Nemecek_2018,1.5305482787981088
Food,wheat_bread,1.1066204218691178,kg,0.9,0.995958379682206,0.923582735355144,Poore_Nemecek_2018,7.2669346233279235
Food,wheat_bread,0.7460636166958001,kg,0.9,0.6714572550262201,0.6068393953706428,Poore_Nemecek_2018,9.623525425018158
Food,wheat_bread,3.403114791444862,kg,0.9,3.062803312300376,3.078596693733693,Poore_Nemecek_2018,0.5156511804035814
Food,wheat_bread,1.7998262334392574,kg,0.9,1.6198436100953317,1.603513922248439,Poore_Nemecek_2018,1.0081027418401072
Food,wheat_bread,4.290160696821259,kg,0.9,3.861144627139133,3.6371440325356654,Poore_Nemecek_2018,5.801403890157774
Food,wheat_bread,3.656508806606668,kg,0.9,3.2908579259460016,3.0356482480690152,Poore_Nemecek_2018,7.7551107832655175
Food,wheat_bread,1.9619363638466636,kg,0.9,1.7657427274619972,1.792925545218592,Poore_Nemecek_2018,1.5394551728193222
Food,wheat_bread,0.6455641988640518,kg,0.9,0.5810077789776467,0.5283962230877658,Poore_Nemecek_2018,9.055224007922451
Food,wheat_bread,1.1619877987652123,kg,0.9,1.0457890188886911,1.0249314537376555,Poore_Nemecek_2018,1.9944333679464303
Food,wheat_bread,1.867814695978008,kg,0.9,1.6810332263802072,1.7387156468473588,Poore_Nemecek_2018,3.4313670641335223
Food,wheat_bread,1.6500336549957932,kg,0.9,1.485030289496214,1.5346401457868604,Poore_Nemecek_2018,3.3406629239512817
Food,wheat_bread,4.126559781300854,kg,0.9,3.7139038031707683,3.5581038637401714,Poore_Nemecek_2018,4.195045097764291
Food,wheat_bread,4.1439272287054845,kg,0.9,3.7295345058349363,3.9634075848138735,Poore_Nemecek_2018,6.2708383207887675
Food,wheat_bread,4.399605802993895,kg,0.9,3.959645222694505,3.581890672915189,Poore_Nemecek_2018,9.540111008285168
Food,wheat_bread,3.8068740126712406,kg,0.9,3.4261866114041166,3.683723484336315,Poore_Nemecek_2018,7.516720545080147
Food,wheat_bread,1.0234561261081503,kg,0.9,0.9211105134973353,0.8319046235449116,Poore_Nemecek_2018,9.684602297472507
Food,wheat_bread,0.5248217864217597,kg,0.9,0.4723396077795837,0.43647097881322044,Poore_Nemecek_2018,7.593821982233871
Food,wheat_bread,2.816010064479135,kg,0.9,2.5344090580312213,2.31135508847933,Poore_Nemecek_2018,8.801024792941835
Food,wheat_bread,2.386734935521307,kg,0.9,2.1480614419691766,2.1474486418535457,Poore_Nemecek_2018,0.02852805341867458
Food,wheat_bread,4.19445924912371,kg,0.9,3.7750133242113395,3.7079772770263086,Poore_Nemecek_2018,1.775783061614379
Food,wheat_bread,1.6611395506542403,kg,0.9,1.4950255955888163,1.634478294521842,Poore_Nemecek_2018,9.327780028950079
Food,wheat_bread,0.817994314336423,kg,0.9,0.7361948829027807,0.7300854769357538,Poore_Nemecek_2018,0.8298625960204755
Food,wheat_bread,0.8990089486056545,kg,0.9,0.8091080537450891,0.8427421582461858,Poore_Nemecek_2018,4.156936066254162
Food,wheat_bread,4.273913355062739,kg,0.9,3.8465220195564647,3.953161328714315,Poore_Nemecek_2018,2.772356654028637
Food,wheat_bread,3.422996611753949,kg,0.9,3.080696950578554,3.0599091171725825,Poore_Nemecek_2018,0.6747769657144539
Food,wheat_bread,0.5231098842072057,kg,0.9,0.47079889578648515,0.49357336967970733,Poore_Nemecek_2018,4.837410218470599
Food,wheat_bread,3.2387747129726017,kg,0.9,2.9148972416753414,2.91060076429092,Poore_Nemecek_2018,0.14739721603194486
Food,wheat_bread,2.3145970250936347,kg,0.9,2.0831373225842715,2.0192443273370837,Poore_Nemecek_2018,3.0671523453827945
Food,wheat_bread,4.3899454311155175,kg,0.9,3.9509508880039657,3.6711521020820337,Poore_Nemecek_2018,7.081808755747083
Food,wheat_bread,4.72563804564937,kg,0.9,4.253074241084433,3.9656575061741646,Poore_Nemecek_2018,6.757858401196967
Food,wheat_bread,0.5425468300332209,kg,0.9,0.4882921470298988,0.45576873250813205,Poore_Nemecek_2018,6.660646647625754
Food,wheat_bread,0.9553565754816022,kg,0.9,0.8598209179334421,0.7932773458371392,Poore_Nemecek_2018,7.7392362419186895
Food,wheat_bread,1.2069922672227404,kg,0.9,1.0862930405004665,1.074068707512863,Poore_Nemecek_2018,1.1253255366500026
Food,wheat_bread,1.3198502356306592,kg,0.9,1.1878652120675932,1.198721542681103,Poore_Nemecek_2018,0.9139362364702469
Food,wheat_bread,1.6906111023526114,kg,0.9,1.5215499921173503,1.4764057844139413,Poore_Nemecek_2018,2.966988132975339
Food,wheat_bread,0.9763092899873367,kg,0.9,0.8786783609886031,0.7959999590567974,Poore_Nemecek_2018,9.409404578802189
Food,wheat_bread,2.5293954825773914,kg,0.9,2.276455934319652,2.3771208501809644,Poore_Nemecek_2018,4.4220015131282215
Food,wheat_bread,0.8121643886386667,kg,0.9,0.7309479497748,0.7162079038429984,Poore_Nemecek_2018,2.0165657399193715
Food,wheat_bread,1.1301195672950666,kg,0.9,1.0171076105655599,0.953131683660436,Poore_Nemecek_2018,6.289986058559747
Food,wheat_bread,2.3525347244880326,kg,0.9,2.1172812520392292,2.0426117760007036,Poore_Nemecek_2018,3.5266677946828624
Food,wheat_bread,4.552106777039242,kg,0.9,4.096896099335318,3.9532209230191797,Poore_Nemecek_2018,3.5069275088389
Food,wheat_bread,4.747639968235854,kg,0.9,4.272875971412269,4.577198066919048,Poore_Nemecek_2018,7.122184157528798
Food,wheat_bread,2.9421465286643333,kg,0.9,2.6479318757979002,2.5519192764921224,Poore_Nemecek_2018,3.6259467316109273
Food,wheat_bread,1.7613063268571134,kg,0.9,1.5851756941714021,1.7323283847841253,Poore_Nemecek_2018,9.28305241834044
Food,wheat_bread,2.7071063721271686,kg,0.9,2.436395734914452,2.4090661612033015,Poore_Nemecek_2018,1.1217214559813753
Food,wheat_bread,4.3003660902513765,kg,0.9,3.8703294812262388,3.5306136103121806,Poore_Nemecek_2018,8.77744059160632
Food,wheat_bread,2.7103755118175856,kg,0.9,2.439337960635827,2.52206883005399,Poore_Nemecek_2018,3.3915296180033505
Food,wheat_bread,2.1344714775254827,kg,0.9,1.9210243297729346,2.0176231311742754,Poore_Nemecek_2018,5.028504840058886
Food,wheat_bread,0.6731834221367818,kg,0.9,0.6058650799231037,0.6591848766266668,Poore_Nemecek_2018,8.80060569101135
Food,wheat_bread,1.4468112095188028,kg,0.9,1.3021300885669225,1.3214924357052429,Poore_Nemecek_2018,1.486974865900681
Food,wheat_bread,4.820354541908876,kg,0.9,4.338319087717989,4.254197502154645,Poore_Nemecek_2018,1.9390363839648386
Food,wheat_bread,4.678053585106911,kg,0.9,4.21024822659622,4.621981977432978,Poore_Nemecek_2018,9.779322469298316
Food,wheat_bread,4.0486279039251585,kg,0.9,3.6437651135326425,3.4414783493212022,Poore_Nemecek_2018,5.55158628255603
Food,wheat_bread,1.4492604405461509,kg,0.9,1.304334396491536,1.2571868890305378,Poore_Nemecek_2018,3.6146794554999
Food,wheat_bread,3.598623230676973,kg,0.9,3.238760907609276,3.035918838103981,Poore_Nemecek_2018,6.262952878946064
Food,wheat_bread,3.1260051011727823,kg,0.9,2.8134045910555043,2.5517991182576676,Poore_Nemecek_2018,9.298537211090933
Food,wheat_bread,2.256767836490771,kg,0.9,2.0310910528416937,2.1740520856423937,Poore_Nemecek_2018,7.038632394184578
